,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__n_estimators,param_model__max_depth,param_model__learning_rate,param_model__colsample_bytree,param_feature_selection__columns,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
49,1.8143165111541748,0.015829146326961127,0.004999017715454102,0.00012722106530064587,500,7,0.1,1.0,"[100, 102, 103, 105, 403, 466]","{'model__n_estimators': 500, 'model__max_depth': 7, 'model__learning_rate': 0.1, 'model__colsample_bytree': 1, 'feature_selection__columns': [100, 102, 103, 105, 403, 466]}",5862.5,6050.0,6050.0,5925.0,5612.5,5900.0,161.05123408406408,93
50,0.2618241310119629,0.010766988650583198,0.0018088817596435547,7.845384244412948e-06,100,5,0.05,1.0,"[100, 102, 103, 105, 403, 466]","{'model__n_estimators': 100, 'model__max_depth': 5, 'model__learning_rate': 0.05, 'model__colsample_bytree': 1, 'feature_selection__columns': [100, 102, 103, 105, 403, 466]}",5612.5,6175.0,6362.5,5987.5,6175.0,6062.5,254.33737436719755,76
51,0.7400426864624023,0.08824803197363319,0.0030289173126220705,0.0003108534093732935,500,3,0.01,0.5,"[100, 102, 103, 105, 403, 466]","{'model__n_estimators': 500, 'model__max_depth': 3, 'model__learning_rate': 0.01, 'model__colsample_bytree': 0.5, 'feature_selection__columns': [100, 102, 103, 105, 403, 466]}",5925.0,6612.5,6487.5,6175.0,6612.5,6362.5,270.993542358485,23
52,0.16067152023315429,0.0072028270009419975,0.0015535831451416015,5.691234763861435e-05,100,3,0.2,1.0,"[8, 100, 103, 102, 105]","{'model__n_estimators': 100, 'model__max_depth': 3, 'model__learning_rate': 0.2, 'model__colsample_bytree': 1, 'feature_selection__columns': [8, 100, 103, 102, 105]}",6187.5,6437.5,6750.0,6375.0,6375.0,6425.0,182.8592354790974,17
53,0.45598883628845216,0.010105845505487706,0.0025510311126708983,7.051958903314502e-05,100,7,0.01,1.0,"[100, 102, 103, 105, 403, 466]","{'model__n_estimators': 100, 'model__max_depth': 7, 'model__learning_rate': 0.01, 'model__colsample_bytree': 1, 'feature_selection__columns': [100, 102, 103, 105, 403, 466]}",5550.0,6237.5,6300.0,5612.5,5800.0,5900.0,312.7499000799201,93
54,4.221880340576172,0.4531996965864973,0.010515594482421875,0.0005338076151093251,1000,7,0.01,0.75,"[8, 100, 103, 102, 105]","{'model__n_estimators': 1000, 'model__max_depth': 7, 'model__learning_rate': 0.01, 'model__colsample_bytree': 0.75, 'feature_selection__columns': [8, 100, 103, 102, 105]}",5625.0,6625.0,6812.5,6125.0,6562.5,6350.0,426.83427697409684,27
55,0.17390069961547852,0.007051078258031185,0.0015493392944335937,5.2274837981575055e-05,100,3,0.1,0.5,"[8, 100, 102, 103, 105, 403]","{'model__n_estimators': 100, 'model__max_depth': 3, 'model__learning_rate': 0.1, 'model__colsample_bytree': 0.5, 'feature_selection__columns': [8, 100, 102, 103, 105, 403]}",5612.5,6487.5,6737.5,6050.0,6675.0,6312.5,424.6321937865757,31
56,2.0663895130157472,0.08974212212149317,0.0066206932067871095,0.0003850761761965086,500,7,0.01,1.0,"[8, 100, 103, 102, 105]","{'model__n_estimators': 500, 'model__max_depth': 7, 'model__learning_rate': 0.01, 'model__colsample_bytree': 1, 'feature_selection__columns': [8, 100, 103, 102, 105]}",5750.0,6625.0,6375.0,5875.0,6250.0,6175.0,322.10246816812815,53
57,2.6673151016235352,0.16707215785609772,0.006302547454833984,0.0003430503320710155,1000,5,0.1,0.5,"[8, 100, 103, 102, 105]","{'model__n_estimators': 1000, 'model__max_depth': 5, 'model__learning_rate': 0.1, 'model__colsample_bytree': 0.5, 'feature_selection__columns': [8, 100, 103, 102, 105]}",5562.5,6000.0,6312.5,5750.0,6437.5,6012.5,329.29849680798725,82
58,1.9869209766387939,0.19131103413487316,0.005390787124633789,0.0005148060057905879,500,7,0.01,0.75,"[100, 103, 102, 105]","{'model__n_estimators': 500, 'model__max_depth': 7, 'model__learning_rate': 0.01, 'model__colsample_bytree': 0.75, 'feature_selection__columns': [100, 103, 102, 105]}",6387.5,6700.0,6825.0,6075.0,6262.5,6450.0,276.69929526473317,14
59,4.33650770187378,0.4290729444708553,0.008716344833374023,0.0005420093475599592,1000,7,0.1,1.0,"[8, 100, 103, 102, 105]","{'model__n_estimators': 1000, 'model__max_depth': 7, 'model__learning_rate': 0.1, 'model__colsample_bytree': 1, 'feature_selection__columns': [8, 100, 103, 102, 105]}",5812.5,6187.5,6125.0,5625.0,6000.0,5950.0,206.91181696558561,89
60,4.252995157241822,0.32154238027347093,0.00913996696472168,0.0009292855659609469,1000,7,0.1,0.75,"[100, 102, 103, 105, 403, 466]","{'model__n_estimators': 1000, 'model__max_depth': 7, 'model__learning_rate': 0.1, 'model__colsample_bytree': 0.75, 'feature_selection__columns': [100, 102, 103, 105, 403, 466]}",5737.5,6175.0,6175.0,5800.0,6112.5,6000.0,191.21323175972944,84
61,0.831934118270874,0.1805215590270833,0.002857685089111328,0.00029681774476902017,500,3,0.2,0.75,"[100, 102, 103, 105, 403, 466]","{'model__n_estimators': 500, 'model__max_depth': 3, 'model__learning_rate': 0.2, 'model__colsample_bytree': 0.75, 'feature_selection__columns': [100, 102, 103, 105, 403, 466]}",5925.0,6300.0,6237.5,6300.0,6487.5,6250.0,182.8592354790974,40
62,1.266964054107666,0.12169818817088429,0.004242610931396484,0.0004780296768034374,1000,3,0.2,1.0,"[100, 102, 103, 105, 403, 466]","{'model__n_estimators': 1000, 'model__max_depth': 3, 'model__learning_rate': 0.2, 'model__colsample_bytree': 1, 'feature_selection__columns': [100, 102, 103, 105, 403, 466]}",5862.5,6487.5,6425.0,5737.5,6300.0,6162.5,304.6514401738485,60
63,0.2092587471008301,0.01563255019156809,0.0016693115234375,7.276441291015253e-05,100,5,0.1,0.5,"[100, 102, 103, 105, 403, 466]","{'model__n_estimators': 100, 'model__max_depth': 5, 'model__learning_rate': 0.1, 'model__colsample_bytree': 0.5, 'feature_selection__columns': [100, 102, 103, 105, 403, 466]}",6050.0,6175.0,6362.5,6175.0,6175.0,6187.5,100.0,45
64,1.0481411933898925,0.05209972691877413,0.0036417961120605467,0.0001439164850730779,500,5,0.05,1.0,"[8, 100, 103, 102, 105]","{'model__n_estimators': 500, 'model__max_depth': 5, 'model__learning_rate': 0.05, 'model__colsample_bytree': 1, 'feature_selection__columns': [8, 100, 103, 102, 105]}",5625.0,6375.0,6437.5,6062.5,6062.5,6112.5,288.85550020728357,67
65,1.340475368499756,0.40792868045829545,0.004013252258300781,0.00017065490939902888,1000,3,0.2,0.75,"[8, 100, 102, 103, 105, 403]","{'model__n_estimators': 1000, 'model__max_depth': 3, 'model__learning_rate': 0.2, 'model__colsample_bytree': 0.75, 'feature_selection__columns': [8, 100, 102, 103, 105, 403]}",5487.5,6300.0,5987.5,5987.5,6300.0,6012.5,297.38443133425795,82
66,1.7519398212432862,0.10295743290199257,0.005420541763305664,0.00029084270374153356,500,7,0.05,0.75,"[100, 102, 103, 105, 403, 466]","{'model__n_estimators': 500, 'model__max_depth': 7, 'model__learning_rate': 0.05, 'model__colsample_bytree': 0.75, 'feature_selection__columns': [100, 102, 103, 105, 403, 466]}",5862.5,6237.5,6300.0,5987.5,6300.0,6137.5,179.40875118009154,63
67,0.11349163055419922,0.00445388725613051,0.0014413833618164063,3.6449078049626816e-05,100,3,0.05,0.5,"[100, 103, 102, 105]","{'model__n_estimators': 100, 'model__max_depth': 3, 'model__learning_rate': 0.05, 'model__colsample_bytree': 0.5, 'feature_selection__columns': [100, 103, 102, 105]}",6200.0,6762.5,6950.0,6512.5,6762.5,6637.5,259.20551691659654,2
68,0.5265735626220703,0.010509121033523612,0.0026540279388427733,0.00011078543551251329,500,3,0.1,0.75,"[100, 103, 102, 105]","{'model__n_estimators': 500, 'model__max_depth': 3, 'model__learning_rate': 0.1, 'model__colsample_bytree': 0.75, 'feature_selection__columns': [100, 103, 102, 105]}",6075.0,6575.0,6700.0,6575.0,6512.5,6487.5,215.05813167606567,6
69,1.1098108768463135,0.11189232512103638,0.003975105285644531,0.00011605763877126356,500,5,0.01,1.0,"[100, 103, 102, 105]","{'model__n_estimators': 500, 'model__max_depth': 5, 'model__learning_rate': 0.01, 'model__colsample_bytree': 1, 'feature_selection__columns': [100, 103, 102, 105]}",6200.0,6825.0,6700.0,6200.0,6512.5,6487.5,254.95097567963924,6
70,3.120228719711304,0.20041374966618594,0.008351612091064452,0.00039895820931814874,1000,7,0.05,0.5,"[8, 100, 103, 102, 105]","{'model__n_estimators': 1000, 'model__max_depth': 7, 'model__learning_rate': 0.05, 'model__colsample_bytree': 0.5, 'feature_selection__columns': [8, 100, 103, 102, 105]}",5937.5,5875.0,6187.5,5875.0,6312.5,6037.5,179.40875118009154,78
71,1.5178342819213868,0.06361046299763597,0.005184459686279297,0.00021839185573084335,500,7,0.05,0.5,"[8, 100, 103, 102, 105]","{'model__n_estimators': 500, 'model__max_depth': 7, 'model__learning_rate': 0.05, 'model__colsample_bytree': 0.5, 'feature_selection__columns': [8, 100, 103, 102, 105]}",5875.0,6250.0,6375.0,6000.0,6437.5,6187.5,216.50635094610965,45
72,2.4597713470458986,0.17332914021225215,0.006165981292724609,0.0002253685969005436,1000,5,0.05,1.0,"[8, 100, 102, 103, 105, 403]","{'model__n_estimators': 1000, 'model__max_depth': 5, 'model__learning_rate': 0.05, 'model__colsample_bytree': 1, 'feature_selection__columns': [8, 100, 102, 103, 105, 403]}",5925.0,6175.0,5987.5,5925.0,5987.5,6000.0,91.85586535436917,84
73,0.15116848945617675,0.01562094219147258,0.0014542102813720702,3.6581087114881926e-05,100,3,0.05,1.0,"[8, 100, 102, 103, 105, 403]","{'model__n_estimators': 100, 'model__max_depth': 3, 'model__learning_rate': 0.05, 'model__colsample_bytree': 1, 'feature_selection__columns': [8, 100, 102, 103, 105, 403]}",5862.5,6550.0,6737.5,5987.5,6300.0,6287.5,329.29849680798725,34
74,0.35688347816467286,0.009715559131411474,0.0020648956298828123,3.4279053549800595e-05,100,7,0.01,0.5,"[8, 100, 103, 102, 105]","{'model__n_estimators': 100, 'model__max_depth': 7, 'model__learning_rate': 0.01, 'model__colsample_bytree': 0.5, 'feature_selection__columns': [8, 100, 103, 102, 105]}",5687.5,6687.5,6687.5,6187.5,6562.5,6362.5,384.0572873934304,23
75,0.178342866897583,0.005990330817986018,0.0032742977142333984,0.0032660530087348177,100,5,0.2,0.5,"[100, 103, 102, 105]","{'model__n_estimators': 100, 'model__max_depth': 5, 'model__learning_rate': 0.2, 'model__colsample_bytree': 0.5, 'feature_selection__columns': [100, 103, 102, 105]}",6262.5,6325.0,6950.0,6387.5,6450.0,6475.0,245.58603380485624,10
76,1.9586886882781982,0.07055921355511353,0.006385993957519531,0.00041001908271888287,1000,5,0.05,0.5,"[8, 100, 103, 102, 105]","{'model__n_estimators': 1000, 'model__max_depth': 5, 'model__learning_rate': 0.05, 'model__colsample_bytree': 0.5, 'feature_selection__columns': [8, 100, 103, 102, 105]}",5812.5,6250.0,6437.5,6062.5,6375.0,6187.5,227.07377655731187,45
77,1.2367019176483154,0.08476201401631402,0.003747224807739258,0.0001779590516410024,500,5,0.05,0.75,"[100, 102, 103, 105, 403, 466]","{'model__n_estimators': 500, 'model__max_depth': 5, 'model__learning_rate': 0.05, 'model__colsample_bytree': 0.75, 'feature_selection__columns': [100, 102, 103, 105, 403, 466]}",6050.0,6425.0,6050.0,6362.5,6050.0,6187.5,169.5582495781317,45
78,3.0485004425048827,0.19392802343422674,0.006975412368774414,0.00029628425608361374,1000,5,0.05,0.75,"[8, 100, 102, 103, 105, 403]","{'model__n_estimators': 1000, 'model__max_depth': 5, 'model__learning_rate': 0.05, 'model__colsample_bytree': 0.75, 'feature_selection__columns': [8, 100, 102, 103, 105, 403]}",5675.0,6362.5,6175.0,5862.5,5862.5,5987.5,246.85522072664375,87
79,1.8390034675598144,0.17794139630461336,0.005681180953979492,0.0005968651222812963,500,7,0.2,0.75,"[8, 100, 102, 103, 105, 403]","{'model__n_estimators': 500, 'model__max_depth': 7, 'model__learning_rate': 0.2, 'model__colsample_bytree': 0.75, 'feature_selection__columns': [8, 100, 102, 103, 105, 403]}",5425.0,6112.5,5925.0,5612.5,5862.5,5787.5,241.73849507267144,98
80,3.6365524768829345,0.1266605344179215,0.009243154525756836,0.0004504372649911777,1000,7,0.05,1.0,"[8, 100, 102, 103, 105, 403]","{'model__n_estimators': 1000, 'model__max_depth': 7, 'model__learning_rate': 0.05, 'model__colsample_bytree': 1, 'feature_selection__columns': [8, 100, 102, 103, 105, 403]}",5800.0,5925.0,5925.0,5737.5,5987.5,5875.0,91.85586535436917,95
81,2.0901134967803956,0.10889801914199626,0.005615377426147461,0.0002747198125166444,500,7,0.2,0.75,"[100, 102, 103, 105, 403, 466]","{'model__n_estimators': 500, 'model__max_depth': 7, 'model__learning_rate': 0.2, 'model__colsample_bytree': 0.75, 'feature_selection__columns': [100, 102, 103, 105, 403, 466]}",5987.5,5925.0,6175.0,5862.5,5737.5,5937.5,144.6979612848778,90
82,0.9041794776916504,0.012152493771065549,0.0031671524047851562,0.00016488198788398723,500,3,0.2,0.75,"[8, 100, 102, 103, 105, 403]","{'model__n_estimators': 500, 'model__max_depth': 3, 'model__learning_rate': 0.2, 'model__colsample_bytree': 0.75, 'feature_selection__columns': [8, 100, 102, 103, 105, 403]}",5425.0,6237.5,6487.5,5862.5,6362.5,6075.0,386.49062084350766,72
83,2.116835880279541,0.16647109336179206,0.006327295303344726,0.0005446567234860905,500,7,0.01,1.0,"[8, 100, 102, 103, 105, 403]","{'model__n_estimators': 500, 'model__max_depth': 7, 'model__learning_rate': 0.01, 'model__colsample_bytree': 1, 'feature_selection__columns': [8, 100, 102, 103, 105, 403]}",5612.5,6550.0,6237.5,6050.0,6425.0,6175.0,328.34813841409243,53
84,0.3178816795349121,0.013047462411184808,0.0023162841796875,6.530726624332147e-05,100,7,0.05,1.0,"[100, 103, 102, 105]","{'model__n_estimators': 100, 'model__max_depth': 7, 'model__learning_rate': 0.05, 'model__colsample_bytree': 1, 'feature_selection__columns': [100, 103, 102, 105]}",6450.0,6762.5,6762.5,5887.5,6325.0,6437.5,324.5188746436792,15
85,2.6894450187683105,0.21563727102746794,0.005870294570922851,0.00031547005111359143,1000,5,0.2,0.75,"[100, 102, 103, 105, 403, 466]","{'model__n_estimators': 1000, 'model__max_depth': 5, 'model__learning_rate': 0.2, 'model__colsample_bytree': 0.75, 'feature_selection__columns': [100, 102, 103, 105, 403, 466]}",5612.5,6175.0,6550.0,5550.0,5987.5,5975.0,369.5436374773621,88
86,1.850605297088623,0.16749928191708524,0.006057882308959961,0.0002720437102984885,500,7,0.01,0.5,"[100, 102, 103, 105, 403, 466]","{'model__n_estimators': 500, 'model__max_depth': 7, 'model__learning_rate': 0.01, 'model__colsample_bytree': 0.5, 'feature_selection__columns': [100, 102, 103, 105, 403, 466]}",5862.5,6362.5,6425.0,6050.0,6237.5,6187.5,206.91181696558561,45
87,1.0491957187652587,0.029110144547897294,0.003940010070800781,0.0002557421580101064,500,5,0.01,0.75,"[100, 102, 103, 105, 403, 466]","{'model__n_estimators': 500, 'model__max_depth': 5, 'model__learning_rate': 0.01, 'model__colsample_bytree': 0.75, 'feature_selection__columns': [100, 102, 103, 105, 403, 466]}",6112.5,6362.5,6300.0,6175.0,6237.5,6237.5,88.38834764831844,42
88,0.2092721939086914,0.005193402986174668,0.001731538772583008,4.9989411729003415e-05,100,5,0.05,0.75,"[8, 100, 103, 102, 105]","{'model__n_estimators': 100, 'model__max_depth': 5, 'model__learning_rate': 0.05, 'model__colsample_bytree': 0.75, 'feature_selection__columns': [8, 100, 103, 102, 105]}",5562.5,6687.5,6750.0,6312.5,6500.0,6362.5,428.29604247529534,23
89,1.6358115196228027,0.18174921068913985,0.005504512786865234,0.0001228318636383358,500,7,0.05,0.5,"[8, 100, 102, 103, 105, 403]","{'model__n_estimators': 500, 'model__max_depth': 7, 'model__learning_rate': 0.05, 'model__colsample_bytree': 0.5, 'feature_selection__columns': [8, 100, 102, 103, 105, 403]}",5737.5,6237.5,6300.0,6175.0,6175.0,6125.0,199.21721813136534,65
90,0.12081737518310547,0.004823170930020558,0.001459789276123047,3.212884753755956e-05,100,3,0.05,0.5,"[100, 102, 103, 105, 403, 466]","{'model__n_estimators': 100, 'model__max_depth': 3, 'model__learning_rate': 0.05, 'model__colsample_bytree': 0.5, 'feature_selection__columns': [100, 102, 103, 105, 403, 466]}",6050.0,6487.5,6425.0,5987.5,6300.0,6250.0,199.21721813136534,40
91,0.9525977611541748,0.012327463643284308,0.004591846466064453,3.8883314672398415e-05,1000,3,0.05,1.0,"[100, 103, 102, 105]","{'model__n_estimators': 1000, 'model__max_depth': 3, 'model__learning_rate': 0.05, 'model__colsample_bytree': 1, 'feature_selection__columns': [100, 103, 102, 105]}",5950.0,6825.0,6512.5,6637.5,6700.0,6525.0,304.6514401738485,4
92,0.25725107192993163,0.007035882901033822,0.0020052433013916016,4.835034732543415e-05,100,7,0.2,0.5,"[100, 103, 102, 105]","{'model__n_estimators': 100, 'model__max_depth': 7, 'model__learning_rate': 0.2, 'model__colsample_bytree': 0.5, 'feature_selection__columns': [100, 103, 102, 105]}",6325.0,6012.5,6762.5,6450.0,6575.0,6425.0,251.86802099512354,17
93,0.31403307914733886,0.0059544670857992294,0.002216625213623047,4.461483749283594e-05,100,7,0.01,1.0,"[100, 103, 102, 105]","{'model__n_estimators': 100, 'model__max_depth': 7, 'model__learning_rate': 0.01, 'model__colsample_bytree': 1, 'feature_selection__columns': [100, 103, 102, 105]}",5762.5,6762.5,6575.0,6012.5,6200.0,6262.5,364.4344934278313,37
94,0.99904465675354,0.01661958006204449,0.0037506103515625,0.00019782952530315837,500,5,0.1,0.75,"[8, 100, 102, 103, 105, 403]","{'model__n_estimators': 500, 'model__max_depth': 5, 'model__learning_rate': 0.1, 'model__colsample_bytree': 0.75, 'feature_selection__columns': [8, 100, 102, 103, 105, 403]}",5862.5,6237.5,6300.0,6237.5,6237.5,6175.0,158.11388300841898,53
95,0.9328073501586914,0.0319830475500831,0.0037414073944091798,0.00015309655818167688,500,5,0.05,0.75,"[8, 100, 103, 102, 105]","{'model__n_estimators': 500, 'model__max_depth': 5, 'model__learning_rate': 0.05, 'model__colsample_bytree': 0.75, 'feature_selection__columns': [8, 100, 103, 102, 105]}",5687.5,6687.5,6500.0,6312.5,6375.0,6312.5,337.7314021526574,31
96,1.7221593856811523,0.16504882556818146,0.005193901062011719,0.00015691140901057815,500,7,0.1,0.75,"[100, 102, 103, 105, 403, 466]","{'model__n_estimators': 500, 'model__max_depth': 7, 'model__learning_rate': 0.1, 'model__colsample_bytree': 0.75, 'feature_selection__columns': [100, 102, 103, 105, 403, 466]}",5550.0,6362.5,6175.0,5862.5,6237.5,6037.5,294.2150573984955,78
97,1.1335956573486328,0.07933554238837953,0.004772996902465821,0.0007431099730270825,500,5,0.01,0.75,"[8, 100, 102, 103, 105, 403]","{'model__n_estimators': 500, 'model__max_depth': 5, 'model__learning_rate': 0.01, 'model__colsample_bytree': 0.75, 'feature_selection__columns': [8, 100, 102, 103, 105, 403]}",5862.5,6612.5,6675.0,6112.5,6300.0,6312.5,304.6514401738485,31
98,0.23565597534179689,0.006066435752273627,0.001741504669189453,5.022831604818139e-05,100,5,0.05,1.0,"[8, 100, 102, 103, 105, 403]","{'model__n_estimators': 100, 'model__max_depth': 5, 'model__learning_rate': 0.05, 'model__colsample_bytree': 1, 'feature_selection__columns': [8, 100, 102, 103, 105, 403]}",5737.5,6487.5,6612.5,6050.0,5987.5,6175.0,325.96012026013244,53
99,0.27785477638244627,0.0067098421791162155,0.0019507408142089844,6.62815656484629e-05,100,7,0.2,0.75,"[100, 103, 102, 105]","{'model__n_estimators': 100, 'model__max_depth': 7, 'model__learning_rate': 0.2, 'model__colsample_bytree': 0.75, 'feature_selection__columns': [100, 103, 102, 105]}",6200.0,6325.0,6137.5,6137.5,6512.5,6262.5,142.52192813739225,37
